code,parent_code,name
90.45,90.4,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, toxicology"
90.49,90.4,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, other microscopic examination"
83.3,83,"Excision of lesion of muscle, tendon, fascia, and bursa"
83.32,83.3,Excision of lesion of muscle
83.39,83.3,Excision of lesion of other soft tissue
83.31,83.3,Excision of lesion of tendon sheath
46.7,46,Other repair of intestine
46.74,46.7,"Closure of fistula of small intestine, except duodenum"
46.76,46.7,Closure of fistula of large intestine
46.71,46.7,Suture of laceration of duodenum
46.73,46.7,"Suture of laceration of small intestine, except duodenum"
46.79,46.7,Other repair of intestine
46.72,46.7,Closure of fistula of duodenum
46.75,46.7,Suture of laceration of large intestine
16.9,16,Other operations on orbit and eyeball
16.93,16.9,"Excision of lesion of eye, unspecified structure"
16.99,16.9,Other operations on eyeball
16.91,16.9,Retrobulbar injection of therapeutic agent
16.92,16.9,Excision of lesion of orbit
16.98,16.9,Other operations on orbit
04.9,04,Other operations on cranial and peripheral nerves
04.93,04.9,Removal of peripheral neurostimulator lead(s)
04.91,04.9,Neurectasis
04.92,04.9,Implantation or replacement of peripheral neurostimulator lead(s)
04.99,04.9,Other operations on cranial and peripheral nerves
08.71,08.7,"Reconstruction of eyelid involving lid margin, partial-thickness"
08.7,08,Other reconstruction of eyelid
08.72,08.7,"Other reconstruction of eyelid, partial-thickness"
08.74,08.7,"Other reconstruction of eyelid, full-thickness"
08.73,08.7,"Reconstruction of eyelid involving lid margin, full-thickness"
08.70,08.7,"Reconstruction of eyelid, not otherwise specified"
68.3,68,Subtotal abdominal hysterectomy
68.39,68.3,Other and unspecified subtotal abdominal hysterectomy
68.31,68.3,Laparoscopic supracervical hysterectomy [LSH]
38.8,38,Other surgical occlusion of vessels
38.88,38.8,"Other surgical occlusion of vessels, lower limb arteries"
38.83,38.8,"Other surgical occlusion of vessels, upper limb vessels"
38.86,38.8,"Other surgical occlusion of vessels, abdominal arteries"
38.82,38.8,"Other surgical occlusion of vessels, other vessels of head and neck"
38.80,38.8,"Other surgical occlusion of vessels, unspecified site"
38.87,38.8,"Other surgical occlusion of vessels, abdominal veins"
38.81,38.8,"Other surgical occlusion of vessels, intracranial vessels"
38.84,38.8,"Other surgical occlusion of vessels, aorta, abdominal"
38.89,38.8,"Other surgical occlusion of vessels, lower limb veins"
38.85,38.8,"Other surgical occlusion of vessels, thoracic vessels"
98.1,98,Removal of intraluminal foreign body from other sites without incision
98.12,98.1,Removal of intraluminal foreign body from nose without incision
98.14,98.1,Removal of intraluminal foreign body from larynx without incision
98.15,98.1,Removal of intraluminal foreign body from trachea and bronchus without incision
98.11,98.1,Removal of intraluminal foreign body from ear without incision
98.16,98.1,Removal of intraluminal foreign body from uterus without incision
98.19,98.1,Removal of intraluminal foreign body from urethra without incision
98.18,98.1,Removal of intraluminal foreign body from artificial stoma without incision
98.17,98.1,Removal of intraluminal foreign body from vagina without incision
98.13,98.1,Removal of intraluminal foreign body from pharynx without incision
50,42-54.99,Operations on liver
12.0,12,Removal of intraocular foreign body from anterior segment of eye
12.01,12.0,Removal of intraocular foreign body from anterior segment of eye with use of magnet
12.00,12.0,"Removal of intraocular foreign body from anterior segment of eye, not otherwise specified"
12.02,12.0,Removal of intraocular foreign body from anterior segment of eye without use of magnet
42.3,42,Local excision or destruction of lesion or tissue of esophagus
42.33,42.3,Endoscopic excision or destruction of lesion or tissue of esophagus
42.31,42.3,Local excision of esophageal diverticulum
42.39,42.3,Other destruction of lesion or tissue of esophagus
42.32,42.3,Local excision of other lesion or tissue of esophagus
99.1,99,Injection or infusion of therapeutic or prophylactic substance
99.13,99.1,Immunization for autoimmune disease
99.18,99.1,Injection or infusion of electrolytes
99.11,99.1,Injection of Rh immune globulin
99.17,99.1,Injection of insulin
99.15,99.1,Parenteral infusion of concentrated nutritional substances
99.14,99.1,Injection or infusion of immunoglobulin
99.10,99.1,Injection or infusion of thrombolytic agent
99.12,99.1,Immunization for allergy
99.16,99.1,Injection of antidote
99.19,99.1,Injection of anticoagulant
88.7,88,Diagnostic ultrasound
88.79,88.7,Other diagnostic ultrasound
88.78,88.7,Diagnostic ultrasound of gravid uterus
88.71,88.7,Diagnostic ultrasound of head and neck
88.75,88.7,Diagnostic ultrasound of urinary system
88.73,88.7,Diagnostic ultrasound of other sites of thorax
88.74,88.7,Diagnostic ultrasound of digestive system
88.76,88.7,Diagnostic ultrasound of abdomen and retroperitoneum
88.77,88.7,Diagnostic ultrasound of peripheral vascular system
88.72,88.7,Diagnostic ultrasound of heart
26.49,26.4,Other repair and plastic operations on salivary gland or duct
26.4,26,Repair of salivary gland or duct
26.42,26.4,Closure of salivary fistula
26.41,26.4,Suture of laceration of salivary gland
60.2,60,Transurethral prostatectomy
60.21,60.2,Transurethral (ultrasound) guided laser induced prostatectomy (TULIP)
60.29,60.2,Other transurethral prostatectomy
55.8,55,Other repair of kidney
55.82,55.8,Closure of nephrostomy and pyelostomy
55.83,55.8,Closure of other fistula of kidney
55.87,55.8,Correction of ureteropelvic junction
55.86,55.8,Anastomosis of kidney
55.81,55.8,Suture of laceration of kidney
55.85,55.8,Symphysiotomy for horseshoe kidney
55.89,55.8,Other repair of kidney
55.84,55.8,Reduction of torsion of renal pedicle
45.3,45,Local excision or destruction of lesion or tissue of small intestine
45.31,45.3,Other local excision of lesion of duodenum
45.32,45.3,Other destruction of lesion of duodenum
45.33,45.3,"Local excision of lesion or tissue of small intestine, except duodenum"
45.30,45.3,Endoscopic excision or destruction of lesion of duodenum
45.34,45.3,"Other destruction of lesion of small intestine, except duodenum"
70.22,70.2,Culdoscopy
70.2,70,Diagnostic procedures on vagina and cul-de-sac
70.23,70.2,Biopsy of cul-de-sac
70.24,70.2,Vaginal biopsy
70.29,70.2,Other diagnostic procedures on vagina and cul-de-sac
70.21,70.2,Vaginoscopy
03.9,03,Other operations on spinal cord and spinal canal structures
03.94,03.9,Removal of spinal neurostimulator lead(s)
03.93,03.9,Implantation or replacement of spinal neurostimulator lead(s)
03.91,03.9,Injection of anesthetic into spinal canal for analgesia
03.99,03.9,Other operations on spinal cord and spinal canal structures
03.97,03.9,Revision of spinal thecal shunt
03.95,03.9,Spinal blood patch
03.96,03.9,Percutaneous denervation of facet
03.90,03.9,Insertion of catheter into spinal canal for infusion of therapeutic or palliative substances
03.98,03.9,Removal of spinal thecal shunt
03.92,03.9,Injection of other agent into spinal canal
36,35-39.99,Operations on vessels of heart
50.1,50,Diagnostic procedures on liver
50.12,50.1,Open biopsy of liver
50.19,50.1,Other diagnostic procedures on liver
50.13,50.1,Transjugular liver biopsy
50.11,50.1,Closed (percutaneous) [needle] biopsy of liver
50.14,50.1,Laparoscopic liver biopsy
10,08-16.99,Operations on conjunctiva
62.4,62,Bilateral orchiectomy
62.41,62.4,Removal of both testes at same operative episode
62.42,62.4,Removal of remaining testis
75.3,75,Other intrauterine operations on fetus and amnion
75.34,75.3,Other fetal monitoring
75.32,75.3,Fetal EKG (scalp)
75.31,75.3,Amnioscopy
75.35,75.3,Other diagnostic procedures on fetus and amnion
75.33,75.3,Fetal blood sampling and biopsy
75.37,75.3,Amnioinfusion
75.36,75.3,Correction of fetal defect
75.38,75.3,Fetal pulse oximetry
24.9,24,Other dental operations
24.99,24.9,Other dental operations
24.91,24.9,Extension or deepening of buccolabial or lingual sulcus
55.3,55,Local excision or destruction of lesion or tissue of kidney
55.31,55.3,Marsupialization of kidney lesion
55.32,55.3,Open ablation of renal lesion or tissue
55.33,55.3,Percutaneous ablation of renal lesion or tissue
55.35,55.3,Other and unspecified ablation of renal lesion or tissue
55.39,55.3,Other local destruction or excision of renal lesion or tissue
55.34,55.3,Laparoscopic ablation of renal lesion or tissue
90,87-99.99,Microscopic examination-I
76.5,76,Temporomandibular arthroplasty
92.29,92.2,Other radiotherapeutic procedure
92.2,92,Therapeutic radiology and nuclear medicine
92.28,92.2,Injection or instillation of radioisotopes
92.21,92.2,Superficial radiation
92.26,92.2,Teleradiotherapy of other particulate radiation
92.24,92.2,Teleradiotherapy using photons
92.23,92.2,Radioisotopic teleradiotherapy
92.20,92.2,Infusion of liquid brachytherapy radioisotope
92.27,92.2,Implantation or insertion of radioactive elements
92.22,92.2,Orthovoltage radiation
92.25,92.2,Teleradiotherapy using electrons
34.9,34,Other operations on thorax
34.93,34.9,Repair of pleura
34.92,34.9,Injection into thoracic cavity
34.99,34.9,Other operations on thorax
34.91,34.9,Thoracentesis
22.7,22,Repair of nasal sinus
22.71,22.7,Closure of nasal sinus fistula
22.79,22.7,Other repair of nasal sinus
90.85,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, toxicology"
90.8,90,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus
90.83,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture and sensitivity"
90.89,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, other microscopic examination"
90.84,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, parasitology"
90.82,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture"
90.81,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, bacterial smear"
90.86,90.8,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and Papanicolaou smear"
86.8,86,Other repair and reconstruction of skin and subcutaneous tissue
86.84,86.8,Relaxation of scar or web contracture of skin
86.83,86.8,Size reduction plastic operation
86.82,86.8,Facial rhytidectomy
86.81,86.8,Repair for facial weakness
86.86,86.8,Onychoplasty
86.87,86.8,Fat graft of skin and subcutaneous tissue
86.89,86.8,Other repair and reconstruction of skin and subcutaneous tissue
86.85,86.8,Correction of syndactyly
29.1,29,Diagnostic procedures on pharynx
29.11,29.1,Pharyngoscopy
29.12,29.1,Pharyngeal biopsy
29.19,29.1,Other diagnostic procedures on pharynx
04.6,04,Transposition of cranial and peripheral nerves
90.66,90.6,"Microscopic examination of specimen from spleen and of bone marrow, cell block and Papanicolaou smear"
90.6,90,Microscopic examination of specimen from spleen and of bone marrow
90.64,90.6,"Microscopic examination of specimen from spleen and of bone marrow, parasitology"
90.62,90.6,"Microscopic examination of specimen from spleen and of bone marrow, culture"
90.65,90.6,"Microscopic examination of specimen from spleen and of bone marrow, toxicology"
90.63,90.6,"Microscopic examination of specimen from spleen and of bone marrow, culture and sensitivity"
90.69,90.6,"Microscopic examination of specimen from spleen and of bone marrow, other microscopic examination"
90.61,90.6,"Microscopic examination of specimen from spleen and of bone marrow, bacterial smear"
52.6,52,Total pancreatectomy
87.5,87,Biliary tract x-ray
87.52,87.5,Intravenous cholangiogram
87.53,87.5,Intraoperative cholangiogram
87.54,87.5,Other cholangiogram
87.59,87.5,Other biliary tract x-ray
87.51,87.5,Percutaneous hepatic cholangiogram
22.6,22,Other nasal sinusectomy
22.61,22.6,Excision of lesion of maxillary sinus with Caldwell-Luc approach
22.63,22.6,Ethmoidectomy
22.62,22.6,Excision of lesion of maxillary sinus with other approach
22.60,22.6,"Sinusectomy, not otherwise specified"
22.64,22.6,Sphenoidectomy
17.4,17,Robotic assisted procedures
17.44,17.4,Endoscopic robotic assisted procedure
17.42,17.4,Laparoscopic robotic assisted procedure
17.41,17.4,Open robotic assisted procedure
17.43,17.4,Percutaneous robotic assisted procedure
17.45,17.4,Thoracoscopic robotic assisted procedure
17.49,17.4,Other and unspecified robotic assisted procedure
16.0,16,Orbitotomy
16.09,16.0,Other orbitotomy
16.01,16.0,Orbitotomy with bone flap
16.02,16.0,Orbitotomy with insertion of orbital implant
77.4,77,Biopsy of bone
77.42,77.4,"Biopsy of bone, humerus"
77.40,77.4,"Biopsy of bone, unspecified site"
77.47,77.4,"Biopsy of bone, tibia and fibula"
77.43,77.4,"Biopsy of bone, radius and ulna"
77.44,77.4,"Biopsy of bone, carpals and metacarpals"
77.41,77.4,"Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]"
77.45,77.4,"Biopsy of bone, femur"
77.49,77.4,"Biopsy of bone, other bones"
77.46,77.4,"Biopsy of bone, patella"
77.48,77.4,"Biopsy of bone, tarsals and metatarsals"
39.4,39,Revision of vascular procedure
39.43,39.4,Removal of arteriovenous shunt for renal dialysis
39.49,39.4,Other revision of vascular procedure
39.42,39.4,Revision of arteriovenous shunt for renal dialysis
39.41,39.4,Control of hemorrhage following vascular surgery
96.1,96,Other nonoperative insertion
96.11,96.1,Packing of external auditory canal
96.17,96.1,Insertion of vaginal diaphragm
96.15,96.1,Insertion of vaginal mold
96.14,96.1,Vaginal packing
96.18,96.1,Insertion of other vaginal pessary
96.16,96.1,Other vaginal dilation
96.19,96.1,Rectal packing
60.6,60,Other prostatectomy
60.62,60.6,Perineal prostatectomy
60.61,60.6,Local excision of lesion of prostate
60.69,60.6,Other prostatectomy
84.3,84,Revision of amputation stump
85.3,85,Reduction mammoplasty and subcutaneous mammectomy
85.31,85.3,Unilateral reduction mammoplasty
85.35,85.3,Bilateral subcutaneous mammectomy with synchronous implant
85.33,85.3,Unilateral subcutaneous mammectomy with synchronous implant
85.32,85.3,Bilateral reduction mammoplasty
85.34,85.3,Other unilateral subcutaneous mammectomy
85.36,85.3,Other bilateral subcutaneous mammectomy
09.6,09,Excision of lacrimal sac and passage
78.32,78.3,"Limb lengthening procedures, humerus"
78.3,78,Limb lengthening procedures
78.34,78.3,"Limb lengthening procedures, carpals and metacarpals"
78.35,78.3,"Limb lengthening procedures, femur"
78.30,78.3,"Limb lengthening procedures, unspecified site"
78.37,78.3,"Limb lengthening procedures, tibia and fibula"
78.33,78.3,"Limb lengthening procedures, radius and ulna"
78.38,78.3,"Limb lengthening procedures, tarsals and metatarsals"
78.39,78.3,"Limb lengthening procedures, other bones"
69.5,69,Aspiration curettage of uterus
69.52,69.5,Aspiration curettage following delivery or abortion
69.51,69.5,Aspiration curettage of uterus for termination of pregnancy
69.59,69.5,Other aspiration curettage of uterus
69.2,69,Repair of uterine supporting structures
69.22,69.2,Other uterine suspension
69.23,69.2,Vaginal repair of chronic inversion of uterus
69.29,69.2,Other repair of uterus and supporting structures
69.21,69.2,Interposition operation
58.1,58,Urethral meatotomy
00.24,00.2,Intravascular imaging of coronary vessels
00.2,00-00.99,Intravascular imaging of blood vessels
00.22,00.2,Intravascular imaging of intrathoracic vessels
00.23,00.2,Intravascular imaging of peripheral vessels
00.21,00.2,Intravascular imaging of extracranial cerebral vessels
00.25,00.2,Intravascular imaging of renal vessels
00.29,00.2,"Intravascular imaging, unspecified vessel(s)"
00.28,00.2,"Intravascular imaging, other specified vessel(s)"
27.6,27,Palatoplasty
27.62,27.6,Correction of cleft palate
27.64,27.6,Insertion of palatal implant
27.61,27.6,Suture of laceration of palate
27.69,27.6,Other plastic repair of palate
27.63,27.6,Revision of cleft palate repair
01-05.99,00-99.99,OPERATIONS ON THE NERVOUS SYSTEM
03,01-05.99,Operations on spinal cord and spinal canal structures
05.2,05,Sympathectomy
05.21,05.2,Sphenopalatine ganglionectomy
05.23,05.2,Lumbar sympathectomy
05.24,05.2,Presacral sympathectomy
05.29,05.2,Other sympathectomy and ganglionectomy
05.25,05.2,Periarterial sympathectomy
05.22,05.2,Cervical sympathectomy
31.3,31,Other incision of larynx or trachea
16.1,16,"Removal of penetrating foreign body from eye, not otherwise specified"
05.0,05,Division of sympathetic nerve or ganglion
72.7,72,Vacuum extraction
72.79,72.7,Other vacuum extraction
72.71,72.7,Vacuum extraction with episiotomy
07.93,07.9,Repair of thymus
07.92,07.9,Other incision of thymus
07.9,07,Other operations on thymus
07.91,07.9,Exploration of thymus field
07.99,07.9,Other and unspecified operations on thymus
07.95,07.9,Thoracoscopic incision of thymus
07.94,07.9,Transplantation of thymus
07.98,07.9,Other and unspecified thoracoscopic operations on thymus
54.3,54,Excision or destruction of lesion or tissue of abdominal wall or umbilicus
79.8,79,Open reduction of dislocation
79.83,79.8,Open reduction of dislocation of wrist
79.80,79.8,Open reduction of dislocation of unspecified site
79.85,79.8,Open reduction of dislocation of hip
79.82,79.8,Open reduction of dislocation of elbow
79.86,79.8,Open reduction of dislocation of knee
79.89,79.8,Open reduction of dislocation of other specified sites
79.87,79.8,Open reduction of dislocation of ankle
79.88,79.8,Open reduction of dislocation of foot and toe
79.84,79.8,Open reduction of dislocation of hand and finger
79.81,79.8,Open reduction of dislocation of shoulder
47.9,47,Other operations on appendix
47.92,47.9,Closure of appendiceal fistula
47.99,47.9,Other operations on appendix
47.91,47.9,Appendicostomy
24.5,24,Alveoloplasty
03.6,03,Lysis of adhesions of spinal cord and nerve roots
41.4,41,Excision or destruction of lesion or tissue of spleen
41.42,41.4,Excision of lesion or tissue of spleen
41.43,41.4,Partial splenectomy
41.41,41.4,Marsupialization of splenic cyst
32.1,32,Other excision of bronchus
90.34,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, parasitology"
90.3,90,"Microscopic examination of specimen from ear, nose, throat, and larynx"
90.36,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, cell block and Papanicolaou smear"
90.32,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, culture"
90.35,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, toxicology"
90.31,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, bacterial smear"
90.33,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, culture and sensitivity"
90.39,90.3,"Microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination"
24.2,24,Gingivoplasty
65.71,65.7,Other simple suture of ovary
65.7,65,Repair of ovary
65.76,65.7,Laparoscopic salpingo-oophoroplasty
65.74,65.7,Laparoscopic simple suture of ovary
65.75,65.7,Laparoscopic reimplantation of ovary
65.73,65.7,Other salpingo-oophoroplasty
65.72,65.7,Other reimplantation of ovary
65.79,65.7,Other repair of ovary
26,21-29.99,Operations on salivary glands and ducts
08.86,08.8,Lower eyelid rhytidectomy
08.83,08.8,"Other repair of laceration of eyelid, partial-thickness"
08.8,08,Other repair of eyelid
08.87,08.8,Upper eyelid rhytidectomy
08.85,08.8,"Other repair of laceration of eyelid, full-thickness"
08.89,08.8,Other eyelid repair
08.81,08.8,Linear repair of laceration of eyelid or eyebrow
08.84,08.8,"Repair of laceration involving lid margin, full-thickness"
08.82,08.8,"Repair of laceration involving lid margin, partial-thickness"
40-41.99,00-99.99,OPERATIONS ON THE HEMIC AND LYMPHATIC SYSTEM
35.5,35,Repair of atrial and ventricular septa with prosthesis
35.52,35.5,"Repair of atrial septal defect with prosthesis, closed technique"
35.50,35.5,Repair of unspecified septal defect of heart with prosthesis
35.55,35.5,"Repair of ventricular septal defect with prosthesis, closed technique"
35.53,35.5,"Repair of ventricular septal defect with prosthesis, open technique"
35.54,35.5,Repair of endocardial cushion defect with prosthesis
35.51,35.5,"Repair of atrial septal defect with prosthesis, open technique"
36.2,36,Heart revascularization by arterial implant
24.6,24,Exposure of tooth
35-39.99,00-99.99,OPERATIONS ON THE CARDIOVASCULAR SYSTEM
15.1,15,Operations on one extraocular muscle involving temporary detachment from globe
15.12,15.1,Advancement of one extraocular muscle
15.19,15.1,Other operations on one extraocular muscle involving temporary detachment from globe
15.13,15.1,Resection of one extraocular muscle
15.11,15.1,Recession of one extraocular muscle
54.0,54,Incision of abdominal wall
53.9,53,Other hernia repair
06.7,06,Excision of thyroglossal duct or tract
53.8,53,"Repair of diaphragmatic hernia, thoracic approach"
53.82,53.8,Repair of parasternal hernia
53.84,53.8,"Other and open repair of diaphragmatic hernia, with thoracic approach"
53.83,53.8,"Laparoscopic repair of diaphragmatic hernia, with thoracic approach"
53.81,53.8,Plication of the diaphragm
53.80,53.8,"Repair of diaphragmatic hernia with thoracic approach, not otherwise specified"
33.3,33,Surgical collapse of lung
33.32,33.3,Artificial pneumothorax for collapse of lung
33.33,33.3,Pneumoperitoneum for collapse of lung
33.31,33.3,Destruction of phrenic nerve for collapse of lung
33.34,33.3,Thoracoplasty
33.39,33.3,Other surgical collapse of lung
21.1,21,Incision of nose
06.9,06,Other operations on thyroid (region) and parathyroid
06.91,06.9,Division of thyroid isthmus
06.98,06.9,Other operations on thyroid glands
06.94,06.9,Thyroid tissue reimplantation
06.99,06.9,Other operations on parathyroid glands
06.95,06.9,Parathyroid tissue reimplantation
06.92,06.9,Ligation of thyroid vessels
06.93,06.9,Suture of thyroid gland
90.2,90,Microscopic examination of specimen from eye
90.25,90.2,"Microscopic examination of specimen from eye, toxicology"
90.26,90.2,"Microscopic examination of specimen from eye, cell block and Papanicolaou smear"
90.29,90.2,"Microscopic examination of specimen from eye, other microscopic examination"
90.22,90.2,"Microscopic examination of specimen from eye, culture"
90.24,90.2,"Microscopic examination of specimen from eye, parasitology"
90.23,90.2,"Microscopic examination of specimen from eye, culture and sensitivity"
90.21,90.2,"Microscopic examination of specimen from eye, bacterial smear"
06-07.99,00-99.99,OPERATIONS ON THE ENDOCRINE SYSTEM
07.2,07,Partial adrenalectomy
07.29,07.2,Other partial adrenalectomy
07.22,07.2,Unilateral adrenalectomy
07.21,07.2,Excision of lesion of adrenal gland
84.43,84.4,"Fitting of prosthesis of arm, not otherwise specified"
84.4,84,Implantation or fitting of prosthetic limb device
84.41,84.4,Fitting of prosthesis of upper arm and shoulder
84.42,84.4,Fitting of prosthesis of lower arm and hand
84.40,84.4,"Implantation or fitting of prosthetic limb device, not otherwise specified"
84.45,84.4,Fitting of prosthesis above knee
84.46,84.4,Fitting of prosthesis below knee
84.47,84.4,"Fitting of prosthesis of leg, not otherwise specified"
84.48,84.4,Implantation of prosthetic device of leg
84.44,84.4,Implantation of prosthetic device of arm
43.6,43,Partial gastrectomy with anastomosis to duodenum
79,76-84.99,Reduction of fracture and dislocation
89.43,89.4,Cardiovascular stress test using bicycle ergometer
89.4,89,Cardiac stress tests and pacemaker and defibrillator checks
89.42,89.4,Masters' two-step stress test
89.45,89.4,Artificial pacemaker rate check
89.47,89.4,Artificial pacemaker electrode impedance check
89.41,89.4,Cardiovascular stress test using treadmill
89.48,89.4,Artificial pacemaker voltage or amperage threshold check
89.44,89.4,Other cardiovascular stress test
89.46,89.4,Artificial pacemaker artifact wave form check
89.49,89.4,Automatic implantable cardioverter/defibrillator (AICD) check
65.3,65,Unilateral oophorectomy
65.39,65.3,Other unilateral oophorectomy
65.31,65.3,Laparoscopic unilateral oophorectomy
65.11,65.1,Aspiration biopsy of ovary
65.1,65,Diagnostic procedures on ovaries
65.13,65.1,Laparoscopic biopsy of ovary
65.12,65.1,Other biopsy of ovary
65.19,65.1,Other diagnostic procedures on ovaries
65.14,65.1,Other laparoscopic diagnostic procedures on ovaries
69.4,69,Uterine repair
69.49,69.4,Other repair of uterus
69.42,69.4,Closure of fistula of uterus
69.41,69.4,Suture of laceration of uterus
72.3,72,High forceps operation
72.39,72.3,Other high forceps operation
72.31,72.3,High forceps operation with episiotomy
02.3,02,Extracranial ventricular shunt
02.34,02.3,Ventricular shunt to abdominal cavity and organs
02.35,02.3,Ventricular shunt to urinary system
02.31,02.3,Ventricular shunt to structure in head and neck
02.33,02.3,Ventricular shunt to thoracic cavity
02.32,02.3,Ventricular shunt to circulatory system
02.39,02.3,Ventricular shunt to extracranial site NEC
53.1,53,Other bilateral repair of inguinal hernia
53.16,53.1,"Other and open bilateral repair of inguinal hernia, one direct and one indirect, with graft or prosthesis"
53.10,53.1,"Bilateral repair of inguinal hernia, not otherwise specified"
53.14,53.1,Other and open bilateral repair of direct inguinal hernia with graft or prosthesis
53.15,53.1,Other and open bilateral repair of indirect inguinal hernia with graft or prosthesis
53.12,53.1,Other and open bilateral repair of indirect inguinal hernia
53.11,53.1,Other and open bilateral repair of direct inguinal hernia
53.17,53.1,"Bilateral inguinal hernia repair with graft or prosthesis, not otherwise specified"
53.13,53.1,"Other and open bilateral repair of inguinal hernia, one direct and one indirect"
06.6,06,Excision of lingual thyroid
65.0,65,Oophorotomy
65.09,65.0,Other oophorotomy
65.01,65.0,Laparoscopic oophorotomy
93.3,93,Other physical therapy therapeutic procedures
93.33,93.3,Other hydrotherapy
93.37,93.3,Prenatal training
93.34,93.3,Diathermy
93.35,93.3,Other heat therapy
93.38,93.3,Combined physical therapy without mention of the components
93.31,93.3,Assisted exercise in pool
93.32,93.3,Whirlpool treatment
93.39,93.3,Other physical therapy
93.36,93.3,Cardiac retraining
32,30-34.99,Excision of lung and bronchus
86.19,86.1,Other diagnostic procedures on skin and subcutaneous tissue
86.1,86,Diagnostic procedures on skin and subcutaneous tissue
86.11,86.1,Closed biopsy of skin and subcutaneous tissue
28.9,28,Other operations on tonsils and adenoids
28.99,28.9,Other operations on tonsils and adenoids
28.92,28.9,Excision of lesion of tonsil and adenoid
28.91,28.9,Removal of foreign body from tonsil and adenoid by incision
99.31,99.3,Vaccination against cholera
99.3,99,Prophylactic vaccination and inoculation against certain bacterial diseases
99.36,99.3,Administration of diphtheria toxoid
99.38,99.3,Administration of tetanus toxoid
99.39,99.3,"Administration of diphtheria-tetanus-pertussis, combined"
99.33,99.3,Vaccination against tuberculosis
99.37,99.3,Vaccination against pertussis
99.35,99.3,Vaccination against tularemia
99.32,99.3,Vaccination against typhoid and paratyphoid fever
99.34,99.3,Vaccination against plague
29,21-29.99,Operations on pharynx
14.6,14,Removal of surgically implanted material from posterior segment of eye
66.95,66.9,Insufflation of therapeutic agent into fallopian tubes
66.93,66.9,Implantation or replacement of prosthesis of fallopian tube
66.9,66,Other operations on fallopian tubes
66.91,66.9,Aspiration of fallopian tube
66.97,66.9,Burying of fimbriae in uterine wall
66.94,66.9,Removal of prosthesis of fallopian tube
66.92,66.9,Unilateral destruction or occlusion of fallopian tube
66.96,66.9,Dilation of fallopian tube
66.99,66.9,Other operations on fallopian tubes
83.7,83,Reconstruction of muscle and tendon
83.72,83.7,Recession of tendon
83.73,83.7,Reattachment of tendon
83.76,83.7,Other tendon transposition
83.71,83.7,Advancement of tendon
83.79,83.7,Other muscle transposition
83.74,83.7,Reattachment of muscle
83.77,83.7,Muscle transfer or transplantation
83.75,83.7,Tendon transfer or transplantation
80.51,80.5,Excision of intervertebral disc
80.50,80.5,"Excision or destruction of intervertebral disc, unspecified"
80.5,80,"Excision, destruction and other repair of intervertebral disc"
80.54,80.5,Other and unspecified repair of the anulus fibrosus
80.52,80.5,Intervertebral chemonucleolysis
80.53,80.5,Repair of the anulus fibrosus with graft or prosthesis
80.59,80.5,Other destruction of intervertebral disc
33,30-34.99,Other operations on lung and bronchus
23.5,23,Implantation of tooth
63.6,63,Vasotomy
93.14,93.1,Training in joint movements
93.1,93,Physical therapy exercises
93.11,93.1,Assisting exercise
93.16,93.1,Mobilization of other joints
93.13,93.1,Resistive exercise
93.12,93.1,Other active musculoskeletal exercise
93.15,93.1,Mobilization of spine
93.19,93.1,"Exercise, not elsewhere classified"
93.18,93.1,Breathing exercise
93.17,93.1,Other passive musculoskeletal exercise
09.3,09,Other operations on lacrimal gland
17.2,17,Laparoscopic bilateral repair of inguinal hernia
17.24,17.2,"Laparoscopic bilateral repair of inguinal hernia with graft or prosthesis, not otherwise specified"
17.22,17.2,Laparoscopic bilateral repair of indirect inguinal hernia with graft or prosthesis
17.21,17.2,Laparoscopic bilateral repair of direct inguinal hernia with graft or prosthesis
17.23,17.2,"Laparoscopic bilateral repair of inguinal hernia, one direct and one indirect, with graft or prosthesis"
27.2,27,Diagnostic procedures on oral cavity
27.24,27.2,"Biopsy of mouth, unspecified structure"
27.22,27.2,Biopsy of uvula and soft palate
27.29,27.2,Other diagnostic procedures on oral cavity
27.21,27.2,Biopsy of bony palate
27.23,27.2,Biopsy of lip
32.22,32.2,Lung volume reduction surgery
32.24,32.2,Percutaneous ablation of lung lesion or tissue
